DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-06-14 13:00:00,861.8857143,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,866.6625,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,828.6142857,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,842.6571429,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,846.6714286,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,887.3714286,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,0.0,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,864.5428571,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,815.2571429,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,872.675,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,857.1428571,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,851.3571429,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,874.6,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,840.7142857,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,830.1285714,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,869.2285714,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:00:00,847.1142857,0.5761803393333333,25.37993566666667,34.78068233333334,13,14,6,1
2020-06-14 13:15:00,0.0,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1058.55,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1094.171429,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1062.1625,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1090.45,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1132.95,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1111.0,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1057.05,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1110.25,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1058.475,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1090.475,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,0.0,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1052.65,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1059.425,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1000.142857,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1015.375,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1051.0125,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1001.757143,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1084.728571,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
2020-06-14 13:15:00,1051.414286,0.7343688020000001,25.898872933333333,42.364294333333326,13,14,6,1
